,Region Code,Region,Year,Series,Percentage,Footnotes,Source,ISO,ISO_num
1136,694,Sierra Leone,2015,Percentage of individuals using the internet,6.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SLE,694
1137,694,Sierra Leone,2019,Percentage of individuals using the internet,16.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SLE,694
1138,694,Sierra Leone,2020,Percentage of individuals using the internet,18.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SLE,694
1139,702,Singapore,2000,Percentage of individuals using the internet,36.0,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SGP,702
1140,702,Singapore,2005,Percentage of individuals using the internet,61.0,Population aged 15 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SGP,702
1141,702,Singapore,2010,Percentage of individuals using the internet,71.0,Population aged 7 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SGP,702
1142,702,Singapore,2015,Percentage of individuals using the internet,83.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SGP,702
1143,702,Singapore,2019,Percentage of individuals using the internet,88.9,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SGP,702
1144,702,Singapore,2020,Percentage of individuals using the internet,92.0,Break in the time series.;Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SGP,702
1145,702,Singapore,2021,Percentage of individuals using the internet,91.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SGP,702
1146,703,Slovakia,2000,Percentage of individuals using the internet,9.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVK,703
1147,703,Slovakia,2005,Percentage of individuals using the internet,55.2,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVK,703
1148,703,Slovakia,2010,Percentage of individuals using the internet,75.7,Users in the last 3 months.;Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVK,703
1149,703,Slovakia,2015,Percentage of individuals using the internet,77.6,Users in the last 3 months.;Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVK,703
1150,703,Slovakia,2019,Percentage of individuals using the internet,82.9,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVK,703
1151,703,Slovakia,2020,Percentage of individuals using the internet,89.9,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVK,703
1152,703,Slovakia,2021,Percentage of individuals using the internet,88.9,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVK,703
1153,705,Slovenia,2000,Percentage of individuals using the internet,15.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVN,705
1154,705,Slovenia,2005,Percentage of individuals using the internet,46.8,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVN,705
1155,705,Slovenia,2010,Percentage of individuals using the internet,70.0,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVN,705
1156,705,Slovenia,2015,Percentage of individuals using the internet,73.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVN,705
1157,705,Slovenia,2019,Percentage of individuals using the internet,83.1,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVN,705
1158,705,Slovenia,2020,Percentage of individuals using the internet,86.6,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVN,705
1159,705,Slovenia,2021,Percentage of individuals using the internet,89.0,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SVN,705
1160,90,Solomon Islands,2000,Percentage of individuals using the internet,0.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SLB,090
1161,90,Solomon Islands,2005,Percentage of individuals using the internet,0.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SLB,090
1162,90,Solomon Islands,2010,Percentage of individuals using the internet,5.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SLB,090
1163,90,Solomon Islands,2015,Percentage of individuals using the internet,10.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SLB,090
1164,90,Solomon Islands,2019,Percentage of individuals using the internet,28.2,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SLB,090
1165,90,Solomon Islands,2020,Percentage of individuals using the internet,35.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SLB,090
1166,90,Solomon Islands,2021,Percentage of individuals using the internet,36.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SLB,090
1167,706,Somalia,2000,Percentage of individuals using the internet,0.0,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SOM,706
1168,706,Somalia,2005,Percentage of individuals using the internet,1.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SOM,706
1169,706,Somalia,2015,Percentage of individuals using the internet,1.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SOM,706
1170,710,South Africa,2000,Percentage of individuals using the internet,5.3,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ZAF,710
1171,710,South Africa,2005,Percentage of individuals using the internet,7.5,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ZAF,710
1172,710,South Africa,2010,Percentage of individuals using the internet,24.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ZAF,710
1173,710,South Africa,2015,Percentage of individuals using the internet,51.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ZAF,710
1174,710,South Africa,2019,Percentage of individuals using the internet,69.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ZAF,710
1175,710,South Africa,2020,Percentage of individuals using the internet,70.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ZAF,710
1176,710,South Africa,2021,Percentage of individuals using the internet,72.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ZAF,710
1177,728,South Sudan,2015,Percentage of individuals using the internet,3.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SSD,728
1178,728,South Sudan,2019,Percentage of individuals using the internet,5.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SSD,728
1179,728,South Sudan,2020,Percentage of individuals using the internet,6.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SSD,728
1180,724,Spain,2000,Percentage of individuals using the internet,13.6,Population aged 14 years and over.;November.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ESP,724
1181,724,Spain,2005,Percentage of individuals using the internet,47.9,Population aged 16 to 74 years.;Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ESP,724
1182,724,Spain,2010,Percentage of individuals using the internet,65.8,Population aged 10 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ESP,724
1183,724,Spain,2015,Percentage of individuals using the internet,78.7,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ESP,724
1184,724,Spain,2019,Percentage of individuals using the internet,90.7,Users in the last 3 months.;Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ESP,724
1185,724,Spain,2020,Percentage of individuals using the internet,93.2,Users in the last 3 months.;Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ESP,724
1186,724,Spain,2021,Percentage of individuals using the internet,93.9,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ESP,724
1187,144,Sri Lanka,2000,Percentage of individuals using the internet,0.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",LKA,144
1188,144,Sri Lanka,2005,Percentage of individuals using the internet,1.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",LKA,144
1189,144,Sri Lanka,2015,Percentage of individuals using the internet,15.3,Estimate.;Users in the last 12 months.;Population aged 5 to 69 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",LKA,144
1190,144,Sri Lanka,2019,Percentage of individuals using the internet,50.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",LKA,144
1191,144,Sri Lanka,2020,Percentage of individuals using the internet,59.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",LKA,144
1192,144,Sri Lanka,2021,Percentage of individuals using the internet,66.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",LKA,144
1193,275,State of Palestine,2000,Percentage of individuals using the internet,1.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",PSE,275
1194,275,State of Palestine,2005,Percentage of individuals using the internet,16.0,Estimate.;Population aged 10 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",PSE,275
1195,275,State of Palestine,2010,Percentage of individuals using the internet,37.4,Estimate.;Refers to total population.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",PSE,275
1196,275,State of Palestine,2015,Percentage of individuals using the internet,56.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",PSE,275
1197,275,State of Palestine,2019,Percentage of individuals using the internet,70.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",PSE,275
1198,729,Sudan,2000,Percentage of individuals using the internet,0.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SDN,729
1199,729,Sudan,2005,Percentage of individuals using the internet,1.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SDN,729
1200,729,Sudan,2019,Percentage of individuals using the internet,25.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SDN,729
1201,729,Sudan,2020,Percentage of individuals using the internet,28.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SDN,729
1202,740,Suriname,2000,Percentage of individuals using the internet,2.5,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SUR,740
1203,740,Suriname,2005,Percentage of individuals using the internet,6.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SUR,740
1204,740,Suriname,2010,Percentage of individuals using the internet,31.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SUR,740
1205,740,Suriname,2015,Percentage of individuals using the internet,42.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SUR,740
1206,740,Suriname,2019,Percentage of individuals using the internet,56.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SUR,740
1207,740,Suriname,2020,Percentage of individuals using the internet,62.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SUR,740
1208,740,Suriname,2021,Percentage of individuals using the internet,65.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SUR,740
1209,752,Sweden,2000,Percentage of individuals using the internet,45.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SWE,752
1210,752,Sweden,2005,Percentage of individuals using the internet,84.8,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SWE,752
1211,752,Sweden,2010,Percentage of individuals using the internet,90.0,Population aged 16 to 75 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SWE,752
1212,752,Sweden,2015,Percentage of individuals using the internet,90.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SWE,752
1213,752,Sweden,2019,Percentage of individuals using the internet,94.5,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SWE,752
1214,752,Sweden,2020,Percentage of individuals using the internet,94.5,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SWE,752
1215,752,Sweden,2021,Percentage of individuals using the internet,88.3,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SWE,752
1216,756,Switzerland,2000,Percentage of individuals using the internet,47.1,Population aged 14 years and over.;Users in the last 6 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",CHE,756
1217,756,Switzerland,2005,Percentage of individuals using the internet,70.1,Population aged 14 years and over.;Users in the last 6 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",CHE,756
1218,756,Switzerland,2010,Percentage of individuals using the internet,83.9,Population aged 14 years and over.;Users in the last 6 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",CHE,756
1219,756,Switzerland,2015,Percentage of individuals using the internet,87.5,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",CHE,756
1220,756,Switzerland,2019,Percentage of individuals using the internet,93.1,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",CHE,756
1221,756,Switzerland,2020,Percentage of individuals using the internet,94.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",CHE,756
1222,756,Switzerland,2021,Percentage of individuals using the internet,95.6,Population aged 15 to 88 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",CHE,756
1223,760,Syrian Arab Republic,2000,Percentage of individuals using the internet,0.2,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SYR,760
1224,760,Syrian Arab Republic,2005,Percentage of individuals using the internet,5.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SYR,760
1225,760,Syrian Arab Republic,2010,Percentage of individuals using the internet,20.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SYR,760
1226,760,Syrian Arab Republic,2015,Percentage of individuals using the internet,30.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SYR,760
1227,760,Syrian Arab Republic,2019,Percentage of individuals using the internet,34.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SYR,760
1228,760,Syrian Arab Republic,2020,Percentage of individuals using the internet,35.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",SYR,760
1229,762,Tajikistan,2000,Percentage of individuals using the internet,0.0,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TJK,762
1230,762,Tajikistan,2005,Percentage of individuals using the internet,0.3,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TJK,762
1231,762,Tajikistan,2010,Percentage of individuals using the internet,11.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TJK,762
1232,762,Tajikistan,2015,Percentage of individuals using the internet,19.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TJK,762
1233,764,Thailand,2000,Percentage of individuals using the internet,3.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",THA,764
1234,764,Thailand,2005,Percentage of individuals using the internet,15.0,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",THA,764
1235,764,Thailand,2010,Percentage of individuals using the internet,22.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",THA,764
1236,764,Thailand,2015,Percentage of individuals using the internet,39.3,Population aged 6 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",THA,764
1237,764,Thailand,2019,Percentage of individuals using the internet,66.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",THA,764
1238,764,Thailand,2020,Percentage of individuals using the internet,77.8,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",THA,764
1239,764,Thailand,2021,Percentage of individuals using the internet,85.3,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",THA,764
1240,626,Timor-Leste,2005,Percentage of individuals using the internet,0.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TLS,626
1241,626,Timor-Leste,2010,Percentage of individuals using the internet,3.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TLS,626
1242,626,Timor-Leste,2015,Percentage of individuals using the internet,18.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TLS,626
1243,626,Timor-Leste,2019,Percentage of individuals using the internet,28.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TLS,626
1244,626,Timor-Leste,2020,Percentage of individuals using the internet,34.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TLS,626
1245,626,Timor-Leste,2021,Percentage of individuals using the internet,39.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TLS,626
1246,768,Togo,2000,Percentage of individuals using the internet,0.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TGO,768
1247,768,Togo,2005,Percentage of individuals using the internet,1.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TGO,768
1248,768,Togo,2010,Percentage of individuals using the internet,3.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TGO,768
1249,768,Togo,2015,Percentage of individuals using the internet,7.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TGO,768
1250,768,Togo,2019,Percentage of individuals using the internet,20.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TGO,768
1251,768,Togo,2020,Percentage of individuals using the internet,29.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TGO,768
1252,768,Togo,2021,Percentage of individuals using the internet,35.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TGO,768
1253,776,Tonga,2000,Percentage of individuals using the internet,2.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TON,776
1254,776,Tonga,2005,Percentage of individuals using the internet,4.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TON,776
1255,776,Tonga,2010,Percentage of individuals using the internet,16.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TON,776
1256,776,Tonga,2015,Percentage of individuals using the internet,38.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TON,776
1257,776,Tonga,2019,Percentage of individuals using the internet,61.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TON,776
1258,776,Tonga,2020,Percentage of individuals using the internet,66.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TON,776
1259,776,Tonga,2021,Percentage of individuals using the internet,71.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TON,776
1260,780,Trinidad and Tobago,2000,Percentage of individuals using the internet,7.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TTO,780
1261,780,Trinidad and Tobago,2005,Percentage of individuals using the internet,29.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TTO,780
1262,780,Trinidad and Tobago,2010,Percentage of individuals using the internet,48.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TTO,780
1263,780,Trinidad and Tobago,2015,Percentage of individuals using the internet,65.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TTO,780
1264,780,Trinidad and Tobago,2019,Percentage of individuals using the internet,79.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TTO,780
1265,780,Trinidad and Tobago,2020,Percentage of individuals using the internet,78.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TTO,780
1266,780,Trinidad and Tobago,2021,Percentage of individuals using the internet,79.0,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TTO,780
1267,788,Tunisia,2000,Percentage of individuals using the internet,2.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUN,788
1268,788,Tunisia,2005,Percentage of individuals using the internet,9.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUN,788
1269,788,Tunisia,2010,Percentage of individuals using the internet,36.8,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUN,788
1270,788,Tunisia,2015,Percentage of individuals using the internet,46.5,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUN,788
1271,788,Tunisia,2019,Percentage of individuals using the internet,66.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUN,788
1272,788,Tunisia,2020,Percentage of individuals using the internet,72.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUN,788
1273,788,Tunisia,2021,Percentage of individuals using the internet,79.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUN,788
1274,792,Türkiye,2000,Percentage of individuals using the internet,3.8,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUR,792
1275,792,Türkiye,2005,Percentage of individuals using the internet,15.5,Population aged 16 to 74 years.;Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUR,792
1276,792,Türkiye,2010,Percentage of individuals using the internet,39.8,Population aged 16 to 74 years.;Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUR,792
1277,792,Türkiye,2015,Percentage of individuals using the internet,53.7,Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUR,792
1278,792,Türkiye,2019,Percentage of individuals using the internet,74.0,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUR,792
1279,792,Türkiye,2020,Percentage of individuals using the internet,77.7,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUR,792
1280,792,Türkiye,2021,Percentage of individuals using the internet,81.4,Users in the last 3 months.;Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUR,792
1281,795,Turkmenistan,2000,Percentage of individuals using the internet,0.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TKM,795
1282,795,Turkmenistan,2005,Percentage of individuals using the internet,1.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TKM,795
1283,795,Turkmenistan,2010,Percentage of individuals using the internet,3.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TKM,795
1284,795,Turkmenistan,2015,Percentage of individuals using the internet,15.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TKM,795
1285,798,Tuvalu,2000,Percentage of individuals using the internet,5.2,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUV,798
1286,798,Tuvalu,2005,Percentage of individuals using the internet,8.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUV,798
1287,798,Tuvalu,2010,Percentage of individuals using the internet,14.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUV,798
1288,798,Tuvalu,2015,Percentage of individuals using the internet,27.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUV,798
1289,798,Tuvalu,2021,Percentage of individuals using the internet,71.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TUV,798
1290,800,Uganda,2000,Percentage of individuals using the internet,0.2,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UGA,800
1291,800,Uganda,2005,Percentage of individuals using the internet,1.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UGA,800
1292,800,Uganda,2010,Percentage of individuals using the internet,4.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UGA,800
1293,800,Uganda,2015,Percentage of individuals using the internet,5.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UGA,800
1294,800,Uganda,2019,Percentage of individuals using the internet,6.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UGA,800
1295,800,Uganda,2020,Percentage of individuals using the internet,6.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UGA,800
1296,800,Uganda,2021,Percentage of individuals using the internet,10.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UGA,800
1297,804,Ukraine,2000,Percentage of individuals using the internet,0.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UKR,804
1298,804,Ukraine,2005,Percentage of individuals using the internet,3.7,Estimate.;Users in the last month.;Population aged 15 to 59 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UKR,804
1299,804,Ukraine,2010,Percentage of individuals using the internet,23.3,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UKR,804
1300,804,Ukraine,2015,Percentage of individuals using the internet,48.9,Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UKR,804
1301,804,Ukraine,2019,Percentage of individuals using the internet,70.1,Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UKR,804
1302,804,Ukraine,2020,Percentage of individuals using the internet,75.0,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UKR,804
1303,804,Ukraine,2021,Percentage of individuals using the internet,79.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UKR,804
1304,784,United Arab Emirates,2000,Percentage of individuals using the internet,23.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ARE,784
1305,784,United Arab Emirates,2005,Percentage of individuals using the internet,40.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ARE,784
1306,784,United Arab Emirates,2010,Percentage of individuals using the internet,68.0,Refers to total population.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ARE,784
1307,784,United Arab Emirates,2015,Percentage of individuals using the internet,90.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ARE,784
1308,784,United Arab Emirates,2019,Percentage of individuals using the internet,99.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ARE,784
